candidate_id,title_ko,primary_status,pg_high_count,pg_manual_count,best_pg_confidence,representative_photo_id,representative_photo_url,representative_title,selection_score,classification,reason
busan-K-00515,웨스턴챔버,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00516,유정1995 기장 본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00517,철마대가한우직판장,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00518,철마한우수목원,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00519,초오록,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00520,하늘아래 첫 집,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00521,해운대해물칼국수,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00522,형제가든,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00523,덕산명가 참소국밥,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00524,이티135,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00525,카페 만디,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00527,태백관,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00528,코모도테이블,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00530,수안커피컴퍼니 커피하우스,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00531,낭만송백,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00532,황토마루,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00533,카페 도토리 로스터스,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00534,만선해물탕,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00535,파나카F,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00536,부산조개창고,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00539,아라진,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00540,우송가든,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00541,조방제일한우,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00542,303일상,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00543,리버사이드,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-K-00544,온든해,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00545,청마가옥,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00546,부산수제맥주마스터스챌린지,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00547,해운대하얀오징어집,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00548,하진이네,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00550,구덕포끝집고기,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00552,흑송 우동소바 송정본점,usable,0,1,manual_review,,,,0,review_required,primary=usable; PG manual match needs verification
busan-K-00553,키친동백,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00554,영남식육식당,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00555,오반장,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00556,샤브막심 송정본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00557,샤브야 본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00558,솔내음한정식,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00559,송정물총칼국수,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00560,스노잉클라우드,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00561,싱싱뽈락회 해운대본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00562,기장붕장어축제in칠암,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00564,사마정,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00565,부센동,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-K-00566,몽작,no_image,0,0,no_match,,,,0,unresolved,primary=no_image; no useful PG match
busan-K-00567,희와제과,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00568,아시오,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00569,초함,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00570,해신킹크랩,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00571,밤나무집,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00572,스페이스앤무드,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00573,양산국밥,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00574,거창맷돌순두부,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00575,양정기사식당,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00576,신평종합시장,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00577,서대시장족발,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00578,영남냉면밀면,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00581,대동냉면밀면,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00582,만석미역 본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00583,한우뭉치,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00584,늘해랑,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00585,불끈낙지,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00586,녹산고향동산,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00587,타타에스프레소바,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00588,남천다옴,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00590,바로해장,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00591,2025 영호남 전통시장 박람회,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00592,비스포레,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00593,송원일식,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00594,엘올리브,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00595,요이쿠마 본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00597,로아누,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00598,초량시장,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00599,감포참가자미,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00600,디원카페,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00602,토로,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00604,공원집,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00605,푸디1354,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00606,수영팔도시장,usable,1,0,high,2928326,https://tong.visitkorea.or.kr/cms/resource_photo/26/2928326_image2_1.jpg,수영팔도시장,20,supplement_candidate,primary=usable; PG high match adds value
busan-K-00608,홍순덕 전포양곱창,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00609,영동밀면&돼지국밥,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00610,신라농원,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00613,수영 돼지국밥,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00616,화복반점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00617,엣지993,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00619,공원칼국수,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00620,스완양분식,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00622,1950 태성당,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00624,초량845,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00625,클레이디뷔페 돌잔치,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00626,303화덕 동래온천장점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00627,우디브룩,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00629,보리에 브레드 팩토리,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00630,남파랑길(부산),usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00631,채플린,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00632,해녀천지할매집,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00633,엠아이알오,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00634,미동암소정,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00635,마포면옥,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00636,기장끝집 죽성본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00637,장룡수산 본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00638,자갈치왕짬뽕,usable,0,1,manual_review,,,,0,review_required,primary=usable; PG manual match needs verification
busan-K-00639,시즌 조개구이,usable,0,1,manual_review,,,,0,review_required,primary=usable; PG manual match needs verification
busan-K-00640,선창갈미조개,usable,0,1,manual_review,,,,0,review_required,primary=usable; PG manual match needs verification
busan-K-00641,박가네순두부,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00642,우남정,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00643,광복경양식,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00644,월화횟집,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00646,강호중마라도물회,usable,0,1,manual_review,,,,0,review_required,primary=usable; PG manual match needs verification
busan-K-00647,일광수산횟집,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00648,부산글로벌웹툰페스티벌,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00650,구로마쯔,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00651,철마원조추어탕,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00652,카페공지,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00653,해녀할매집,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00654,엄마손대구탕,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00658,하가원 해운대점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00659,달맞이동산,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00660,대천공원,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00661,반송3동골목시장,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00662,좌동재래시장,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00663,듀스포레,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
busan-K-00665,류센소 본점,usable,0,0,no_match,,,,0,keep_primary,primary=usable; no supplementary action needed
